"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3533670]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3533738]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3534698]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3535746]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3538750]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3538821]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3538862]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3540251]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3542395]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3542402]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3543714]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3547025]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3551866]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3554062]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3563289]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3564056]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3568229]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3568651]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3572740]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3572814]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3576116]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3576118]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Inside Bend","[3495860]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3465061]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3466410]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3488802]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3491345]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3495056]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3499421]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3501632]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Vertical Outside Bend","[3502507]","","","","","","","",""
