"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Mechanical Equipment","PB_SANI_Ejector Pump_Vertical Discharge_Non-Hosted","SANI","PB_SANI_Ejector Pump_Vertical Discharge_Non-Hosted","[913675]","","","","","SANI","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2132311]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2132312]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2138664]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2138665]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2138666]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2138667]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2150578]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2150579]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2420160]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2489596]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2489597]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2492770]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2492771]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2533164]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2533165]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1382056]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1382058]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2129258]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2139340]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2139341]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2139356]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2139357]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2150166]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2150259]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2154978]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2306855]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[2306856]","","","","","","","",""
"Pipes","","","Pipe Types","[1346991]","","","","","","","",""
"Pipes","","","Pipe Types","[1346992]","","","","","","","",""
"Pipes","","","Pipe Types","[1372062]","","","","","","","",""
"Pipes","","","Pipe Types","[1372063]","","","","","","","",""
"Pipes","","","Pipe Types","[1382353]","","","","","","","",""
"Pipes","","","Pipe Types","[1382354]","","","","","","","",""
"Pipes","","","Pipe Types","[1382824]","","","","","","","",""
"Pipes","","","Pipe Types","[1382825]","","","","","","","",""
"Pipes","","","Pipe Types","[1384431]","","","","","","","",""
"Pipes","","","Pipe Types","[1384432]","","","","","","","",""
"Pipes","","","Pipe Types","[1389396]","","","","","","","",""
"Pipes","","","Pipe Types","[1389397]","","","","","","","",""
"Pipes","","","Pipe Types","[1950261]","","","","","","","",""
"Pipes","","","Pipe Types","[1950262]","","","","","","","",""
"Pipes","","","Pipe Types","[1965706]","","","","","","","",""
"Pipes","","","Pipe Types","[1965707]","","","","","","","",""
"Pipes","","","Pipe Types","[1966658]","","","","","","","",""
"Pipes","","","Pipe Types","[1966659]","","","","","","","",""
"Pipes","","","Pipe Types","[1966666]","","","","","","","",""
"Pipes","","","Pipe Types","[1966667]","","","","","","","",""
"Pipes","","","Pipe Types","[1966711]","","","","","","","",""
"Pipes","","","Pipe Types","[1966712]","","","","","","","",""
"Pipes","","","Pipe Types","[2104831]","","","","","","","",""
"Pipes","","","Pipe Types","[2104832]","","","","","","","",""
"Pipes","","","Pipe Types","[2118712]","","","","","","","",""
"Pipes","","","Pipe Types","[2118713]","","","","","","","",""
"Pipes","","","Pipe Types","[2118726]","","","","","","","",""
"Pipes","","","Pipe Types","[2118727]","","","","","","","",""
"Pipes","","","Pipe Types","[2118781]","","","","","","","",""
"Pipes","","","Pipe Types","[2118782]","","","","","","","",""
"Pipes","","","Pipe Types","[2122710]","","","","","","","",""
"Pipes","","","Pipe Types","[2122711]","","","","","","","",""
"Pipes","","","Pipe Types","[2399489]","","","","","","","",""
"Pipes","","","Pipe Types","[2399490]","","","","","","","",""
"Pipes","","","Pipe Types","[2420437]","","","","","","","",""
"Pipes","","","Pipe Types","[2420438]","","","","","","","",""
"Pipes","","","Pipe Types","[2420600]","","","","","","","",""
"Pipes","","","Pipe Types","[2420601]","","","","","","","",""
"Pipes","","","Pipe Types","[2471803]","","","","","","","",""
"Pipes","","","Pipe Types","[2471804]","","","","","","","",""
"Pipes","","","Pipe Types","[2489554]","","","","","","","",""
"Pipes","","","Pipe Types","[2489555]","","","","","","","",""
"Pipes","","","Pipe Types","[2491752]","","","","","","","",""
"Pipes","","","Pipe Types","[2491753]","","","","","","","",""
"Pipes","","","Pipe Types","[2492663]","","","","","","","",""
"Pipes","","","Pipe Types","[2492664]","","","","","","","",""
"Pipes","","","Pipe Types","[2523122]","","","","","","","",""
"Pipes","","","Pipe Types","[2523123]","","","","","","","",""
"Pipes","","","Pipe Types","[2523178]","","","","","","","",""
"Pipes","","","Pipe Types","[2523179]","","","","","","","",""
"Pipes","","","Pipe Types","[2132350]","","","","","","","",""
"Pipes","","","Pipe Types","[2132352]","","","","","","","",""
"Pipes","","","Pipe Types","[2132504]","","","","","","","",""
"Pipes","","","Pipe Types","[2132505]","","","","","","","",""
"Pipes","","","Pipe Types","[2138530]","","","","","","","",""
"Pipes","","","Pipe Types","[2149923]","","","","","","","",""
"Pipes","","","Pipe Types","[2149924]","","","","","","","",""
"Pipes","","","Pipe Types","[2490623]","","","","","","","",""
"Pipes","","","Pipe Types","[2490624]","","","","","","","",""
"Pipes","","","Pipe Types","[2490632]","","","","","","","",""
"Pipes","","","Pipe Types","[2490633]","","","","","","","",""
"Pipes","","","Pipe Types","[2490640]","","","","","","","",""
"Pipes","","","Pipe Types","[2490641]","","","","","","","",""
"Pipes","","","Pipe Types","[2535977]","","","","","","","",""
"Pipes","","","Pipe Types","[2535978]","","","","","","","",""
"Pipes","","","Pipe Types","[1345870]","","","","","","","",""
"Pipes","","","Pipe Types","[1345871]","","","","","","","",""
"Pipes","","","Pipe Types","[1346352]","","","","","","","",""
"Pipes","","","Pipe Types","[1346353]","","","","","","","",""
"Pipes","","","Pipe Types","[1372982]","","","","","","","",""
"Pipes","","","Pipe Types","[1372983]","","","","","","","",""
"Pipes","","","Pipe Types","[1373126]","","","","","","","",""
"Pipes","","","Pipe Types","[1373127]","","","","","","","",""
"Pipes","","","Pipe Types","[1382373]","","","","","","","",""
"Pipes","","","Pipe Types","[1382374]","","","","","","","",""
"Pipes","","","Pipe Types","[1382389]","","","","","","","",""
"Pipes","","","Pipe Types","[1382390]","","","","","","","",""
"Pipes","","","Pipe Types","[1382410]","","","","","","","",""
"Pipes","","","Pipe Types","[1382411]","","","","","","","",""
"Pipes","","","Pipe Types","[1382429]","","","","","","","",""
"Pipes","","","Pipe Types","[1382430]","","","","","","","",""
"Pipes","","","Pipe Types","[1400669]","","","","","","","",""
"Pipes","","","Pipe Types","[1400670]","","","","","","","",""
"Pipes","","","Pipe Types","[1400689]","","","","","","","",""
"Pipes","","","Pipe Types","[1400690]","","","","","","","",""
"Pipes","","","Pipe Types","[1802553]","","","","","","","",""
"Pipes","","","Pipe Types","[1802554]","","","","","","","",""
"Pipes","","","Pipe Types","[1950150]","","","","","","","",""
"Pipes","","","Pipe Types","[1950151]","","","","","","","",""
"Pipes","","","Pipe Types","[1963246]","","","","","","","",""
"Pipes","","","Pipe Types","[1963247]","","","","","","","",""
"Pipes","","","Pipe Types","[1963277]","","","","","","","",""
"Pipes","","","Pipe Types","[1963278]","","","","","","","",""
"Pipes","","","Pipe Types","[1963298]","","","","","","","",""
"Pipes","","","Pipe Types","[1963299]","","","","","","","",""
"Pipes","","","Pipe Types","[1963321]","","","","","","","",""
"Pipes","","","Pipe Types","[1963322]","","","","","","","",""
"Pipes","","","Pipe Types","[1963324]","","","","","","","",""
"Pipes","","","Pipe Types","[1963325]","","","","","","","",""
"Pipes","","","Pipe Types","[1963327]","","","","","","","",""
"Pipes","","","Pipe Types","[1963328]","","","","","","","",""
"Pipes","","","Pipe Types","[1963341]","","","","","","","",""
"Pipes","","","Pipe Types","[1963342]","","","","","","","",""
"Pipes","","","Pipe Types","[1963344]","","","","","","","",""
"Pipes","","","Pipe Types","[1963345]","","","","","","","",""
"Pipes","","","Pipe Types","[1963347]","","","","","","","",""
"Pipes","","","Pipe Types","[1963348]","","","","","","","",""
"Pipes","","","Pipe Types","[1963359]","","","","","","","",""
"Pipes","","","Pipe Types","[1963360]","","","","","","","",""
"Pipes","","","Pipe Types","[1963362]","","","","","","","",""
"Pipes","","","Pipe Types","[1963363]","","","","","","","",""
"Pipes","","","Pipe Types","[1963365]","","","","","","","",""
"Pipes","","","Pipe Types","[1963366]","","","","","","","",""
"Pipes","","","Pipe Types","[1964448]","","","","","","","",""
"Pipes","","","Pipe Types","[1964449]","","","","","","","",""
"Pipes","","","Pipe Types","[1964513]","","","","","","","",""
"Pipes","","","Pipe Types","[1964514]","","","","","","","",""
"Pipes","","","Pipe Types","[1964567]","","","","","","","",""
"Pipes","","","Pipe Types","[1964568]","","","","","","","",""
"Pipes","","","Pipe Types","[1964604]","","","","","","","",""
"Pipes","","","Pipe Types","[1964605]","","","","","","","",""
"Pipes","","","Pipe Types","[1965837]","","","","","","","",""
"Pipes","","","Pipe Types","[1965838]","","","","","","","",""
"Pipes","","","Pipe Types","[1966945]","","","","","","","",""
"Pipes","","","Pipe Types","[1966946]","","","","","","","",""
"Pipes","","","Pipe Types","[2044864]","","","","","","","",""
"Pipes","","","Pipe Types","[2044865]","","","","","","","",""
"Pipes","","","Pipe Types","[2129361]","","","","","","","",""
"Pipes","","","Pipe Types","[2129362]","","","","","","","",""
"Pipes","","","Pipe Types","[2129415]","","","","","","","",""
"Pipes","","","Pipe Types","[2129416]","","","","","","","",""
"Pipes","","","Pipe Types","[2138726]","","","","","","","",""
"Pipes","","","Pipe Types","[2138727]","","","","","","","",""
"Pipes","","","Pipe Types","[2138735]","","","","","","","",""
"Pipes","","","Pipe Types","[2138736]","","","","","","","",""
"Pipes","","","Pipe Types","[2138767]","","","","","","","",""
"Pipes","","","Pipe Types","[2138768]","","","","","","","",""
"Pipes","","","Pipe Types","[2138784]","","","","","","","",""
"Pipes","","","Pipe Types","[2138785]","","","","","","","",""
"Pipes","","","Pipe Types","[2138945]","","","","","","","",""
"Pipes","","","Pipe Types","[2138946]","","","","","","","",""
"Pipes","","","Pipe Types","[2139004]","","","","","","","",""
"Pipes","","","Pipe Types","[2139005]","","","","","","","",""
"Pipes","","","Pipe Types","[2139077]","","","","","","","",""
"Pipes","","","Pipe Types","[2139078]","","","","","","","",""
"Pipes","","","Pipe Types","[2139108]","","","","","","","",""
"Pipes","","","Pipe Types","[2139109]","","","","","","","",""
"Pipes","","","Pipe Types","[2139163]","","","","","","","",""
"Pipes","","","Pipe Types","[2139164]","","","","","","","",""
"Pipes","","","Pipe Types","[2139165]","","","","","","","",""
"Pipes","","","Pipe Types","[2139166]","","","","","","","",""
"Pipes","","","Pipe Types","[2139168]","","","","","","","",""
"Pipes","","","Pipe Types","[2139169]","","","","","","","",""
"Pipes","","","Pipe Types","[2139171]","","","","","","","",""
"Pipes","","","Pipe Types","[2139172]","","","","","","","",""
"Pipes","","","Pipe Types","[2139174]","","","","","","","",""
"Pipes","","","Pipe Types","[2139175]","","","","","","","",""
"Pipes","","","Pipe Types","[2139177]","","","","","","","",""
"Pipes","","","Pipe Types","[2139178]","","","","","","","",""
"Pipes","","","Pipe Types","[2139296]","","","","","","","",""
"Pipes","","","Pipe Types","[2139297]","","","","","","","",""
"Pipes","","","Pipe Types","[2139304]","","","","","","","",""
"Pipes","","","Pipe Types","[2139305]","","","","","","","",""
"Pipes","","","Pipe Types","[2150145]","","","","","","","",""
"Pipes","","","Pipe Types","[2150146]","","","","","","","",""
"Pipes","","","Pipe Types","[2150235]","","","","","","","",""
"Pipes","","","Pipe Types","[2150236]","","","","","","","",""
"Pipes","","","Pipe Types","[2154955]","","","","","","","",""
"Pipes","","","Pipe Types","[2154956]","","","","","","","",""
"Pipes","","","Pipe Types","[2202234]","","","","","","","",""
"Pipes","","","Pipe Types","[2202235]","","","","","","","",""
"Pipes","","","Pipe Types","[2202252]","","","","","","","",""
"Pipes","","","Pipe Types","[2202253]","","","","","","","",""
"Pipes","","","Pipe Types","[2306853]","","","","","","","",""
"Pipes","","","Pipe Types","[2306854]","","","","","","","",""
"Pipes","","","Pipe Types","[2523119]","","","","","","","",""
"Pipes","","","Pipe Types","[2523120]","","","","","","","",""
"Pipes","","","Pipe Types","[1963559]","","","","","","","",""
"Pipes","","","Pipe Types","[1963560]","","","","","","","",""
"Pipes","","","Pipe Types","[1963584]","","","","","","","",""
"Pipes","","","Pipe Types","[1963585]","","","","","","","",""
"Pipes","","","Pipe Types","[1963607]","","","","","","","",""
"Pipes","","","Pipe Types","[1963608]","","","","","","","",""
"Pipes","","","Pipe Types","[1963613]","","","","","","","",""
"Pipes","","","Pipe Types","[1963614]","","","","","","","",""
"Pipes","","","Pipe Types","[1964486]","","","","","","","",""
"Pipes","","","Pipe Types","[1964487]","","","","","","","",""
"Pipes","","","Pipe Types","[2132349]","","","","","","","",""
"Pipes","","","Pipe Types","[2132351]","","","","","","","",""
"Pipes","","","Pipe Types","[2138630]","","","","","","","",""
"Pipes","","","Pipe Types","[2138631]","","","","","","","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1371439]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1373112]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1382322]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1382408]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1382427]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1400687]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1963275]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1963323]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1963343]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1963361]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1963379]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1964596]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1965736]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[1966664]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[2138977]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[2139066]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[2139170]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Gate Valve - 50-300 mm","25 mm","M_Gate Valve - 50-300 mm","[2139173]","","","GATE VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1372055]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1372971]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1382351]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1382371]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1382387]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1400667]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1963296]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1963326]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1963346]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1963364]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1963382]","","","SOLENOID VALVE","","25 mm","",""
"Pipe Accessories","M_Solenoid Valve - 15-80 mm","25 mm","M_Solenoid Valve - 15-80 mm","[1965704]","","","SOLENOID VALVE","","25 mm","",""
