Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Specialty Equipment,,,NUT 12033,,,,,,,
Specialty Equipment,,,NUT 12100,,,,,,,
Specialty Equipment,,,NUT 12124,,,,,,,
Specialty Equipment,,,NUT 12191,,,,,,,
Specialty Equipment,,,NUT 12215,,,,,,,
Specialty Equipment,,,Bolt assembly 12278,,,,,,,
Specialty Equipment,,,NUT 12286,,,,,,,
Specialty Equipment,,,NUT 12310,,,,,,,
Specialty Equipment,,,NUT 12377,,,,,,,
Specialty Equipment,,,NUT 12401,,,,,,,
Specialty Equipment,,,NUT 12468,,,,,,,
Specialty Equipment,,,NUT 12492,,,,,,,
Specialty Equipment,,,NUT 12559,,,,,,,
Specialty Equipment,,,NUT 12583,,,,,,,
Specialty Equipment,,,NUT 12650,,,,,,,
Specialty Equipment,,,NUT 12674,,,,,,,
Specialty Equipment,,,NUT 12739,,,,,,,
Specialty Equipment,,,NUT 12763,,,,,,,
Specialty Equipment,,,Bolt assembly 12833,,,,,,,
Specialty Equipment,,,NUT 12841,,,,,,,
Specialty Equipment,,,NUT 12865,,,,,,,
Specialty Equipment,,,NUT 12938,,,,,,,
Specialty Equipment,,,NUT 12962,,,,,,,
Specialty Equipment,,,NUT 13029,,,,,,,
Specialty Equipment,,,NUT 13053,,,,,,,
Specialty Equipment,,,NUT 13120,,,,,,,
Specialty Equipment,,,NUT 13144,,,,,,,
Specialty Equipment,,,NUT 13211,,,,,,,
Specialty Equipment,,,NUT 13235,,,,,,,
Specialty Equipment,,,Bolt assembly 13298,,,,,,,
Specialty Equipment,,,NUT 13306,,,,,,,
Specialty Equipment,,,NUT 13330,,,,,,,
Specialty Equipment,,,NUT 13397,,,,,,,
Specialty Equipment,,,NUT 13421,,,,,,,
Specialty Equipment,,,NUT 13488,,,,,,,
Specialty Equipment,,,NUT 13512,,,,,,,
Specialty Equipment,,,NUT 13579,,,,,,,
Specialty Equipment,,,NUT 13603,,,,,,,
Specialty Equipment,,,NUT 13670,,,,,,,
Specialty Equipment,,,NUT 13694,,,,,,,
Specialty Equipment,,,NUT 13767,,,,,,,
Specialty Equipment,,,NUT 13791,,,,,,,
Specialty Equipment,,,Bolt assembly 13855,,,,,,,
Specialty Equipment,,,NUT 13863,,,,,,,
Specialty Equipment,,,NUT 13889,,,,,,,
Specialty Equipment,,,NUT 13956,,,,,,,
Specialty Equipment,,,NUT 13980,,,,,,,
Specialty Equipment,,,NUT 14047,,,,,,,
Specialty Equipment,,,NUT 14071,,,,,,,
Specialty Equipment,,,NUT 14138,,,,,,,
Specialty Equipment,,,NUT 14162,,,,,,,
Specialty Equipment,,,NUT 14229,,,,,,,
Specialty Equipment,,,NUT 14253,,,,,,,
Specialty Equipment,,,Bolt assembly 14316,,,,,,,
Specialty Equipment,,,NUT 14324,,,,,,,
Specialty Equipment,,,NUT 14348,,,,,,,
