"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Generic Models","","","LCBC_Opening Floor Pipe","[5182839]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287615]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287616]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287617]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287618]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287619]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287620]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287621]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287622]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287642]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287643]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287644]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287645]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5287646]","","","","","","","",""
"Generic Models","","","LCBC_Opening Wall1","[5012185]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor1","[5175417]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor1","[5175418]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor1","[5175419]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor1","[5175420]","","","","","","","",""
"Generic Models","","","LCBC_Refuse Chute","[5245508]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5280691]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5280737]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5280889]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5280891]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5287167]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5287170]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5287173]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5287176]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5287186]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5287188]","","","","","","","",""
"Generic Models","","","LCBC_10TA2","[5287637]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5280692]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5280694]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5280721]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5280890]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5280892]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5280893]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287165]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287168]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287171]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287174]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287177]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287185]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287187]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287189]","","","","","","","",""
"Generic Models","","","LCBC_22FX41","[5287225]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5280693]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5280695]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5280894]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5280895]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5280896]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287301]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287302]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287303]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287304]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287305]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287312]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287313]","","","","","","","",""
"Generic Models","","","LCBC_22FX31","[5287314]","","","","","","","",""
"Generic Models","","","LCBC_22FX11","[5280697]","","","","","","","",""
"Generic Models","","","LCBC_22FX11","[5280698]","","","","","","","",""
"Generic Models","","","LCBC_22FX11","[5280699]","","","","","","","",""
"Generic Models","","","LCBC_22FX11","[5287216]","","","","","","","",""
"Generic Models","","","LCBC_22FX11","[5287217]","","","","","","","",""
"Generic Models","","","LCBC_22FX11","[5287218]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280700]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280701]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280702]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280703]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280704]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280705]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280706]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280707]","","","","","","","",""
"Generic Models","","","LCBC_Toilet Grating","[5280708]","","","","","","","",""
