"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Mechanical Equipment","PB_SANI_Ejector Pump_Vertical Discharge_Non-Hosted","SANI","PB_SANI_Ejector Pump_Vertical Discharge_Non-Hosted","[913675]","","","","","SANI","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2381962]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2397862]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2397863]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2398148]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2398149]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2400659]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2400660]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2402543]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2402544]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2403286]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2403287]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2403294]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2403295]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2406814]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2406815]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2409997]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2409998]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2409999]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2410000]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2410019]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2410020]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2410112]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2410113]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2410132]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2410133]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2419960]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2419961]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2420014]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2420015]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2430858]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2430859]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2432513]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2432514]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2432794]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2432795]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2451156]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2451157]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2451158]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2451159]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2464874]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2464875]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2464876]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2464877]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2491637]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2491638]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2491936]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2491937]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2492032]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2492033]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2512560]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2512561]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2515262]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2515263]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2516936]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2516937]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2522019]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2522020]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2540482]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2540483]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2544688]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2544689]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2552528]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2552529]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2560233]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2560234]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2581123]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2581124]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2583218]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2583219]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2593109]","","","","","","","",""
"Pipe Fittings","","","M_Coupling Reducing - PVC - Sch 40","[2593110]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075113]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075115]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075292]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075294]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075301]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075303]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075469]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075471]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075542]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075544]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075555]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075557]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075568]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075570]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075585]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075587]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075638]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075640]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075668]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075670]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075770]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075772]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075836]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075838]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075868]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1075870]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1076377]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1076379]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1076585]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1076587]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1076604]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1076606]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1077032]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1077034]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1077141]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1077143]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1077765]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1077767]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1078512]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1078514]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1079264]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1079266]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1079299]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1079301]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080085]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080087]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080200]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080202]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080324]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080326]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080371]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080373]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080438]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080440]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080561]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080563]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080654]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080656]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080677]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080679]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080746]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080748]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080774]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080776]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080840]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080842]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080950]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1080952]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082272]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082274]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082625]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082627]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082823]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082825]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082840]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082842]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082935]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1082937]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1083060]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1083062]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1084545]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1084547]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1144834]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1144836]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1145704]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1145706]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1145872]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1145874]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1146267]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1146269]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1146495]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1146497]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1146841]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1146842]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1258816]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1258817]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1258860]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1258861]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259259]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259260]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259314]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259315]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259441]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259442]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259475]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259476]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259487]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259488]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259499]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259500]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259635]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259636]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259665]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259666]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259677]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259678]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259689]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259690]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259833]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259834]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259944]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1259945]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1260001]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1260002]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1261771]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1261772]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1262215]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1262216]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1262294]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1262295]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1313393]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1313394]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1313714]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1313715]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1314710]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1314711]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1314734]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1314735]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1314976]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1314978]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1315055]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1315057]","","","","","","","",""
"Pipe Fittings","","","M_Cap - PVC - Sch 40","[1317848]","","","","","","","",""
