"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Walls","Basic Wall","LCBC_IN_65mm_35mmTile","Basic Wall","[5106597]","04:MS13","","300x600 Unglazed Porcelain Wall Tiles (Staggered)","","LCBC_IN_65mm_35mmTile","00_L166_BLOCK WALL",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112530]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112531]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112532]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112533]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112541]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112542]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112543]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112544]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112545]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112546]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112547]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5112548]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5206792]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5206793]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5226619]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5226620]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5226621]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5227285]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5227286]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5227287]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5227352]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_CEILING_12mm","Basic Wall","[5227353]","B2010120","Ext. Wall - Precast","12mm THK Plaster Board","","LCBC_CEILING_12mm","LCBC_Plaster",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5260031]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5260032]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5260036]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5260039]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5260435]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5260489]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290492]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290493]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290494]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290496]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290499]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290502]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290503]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290504]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290505]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290506]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290508]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_35mm(1200x600mm)","Basic Wall","[5290511]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_35mm(1200x600mm)","1200X600(3mm grout)",""
"Walls","Basic Wall","LCBC_Tile_30mm(1200x600)","Basic Wall","[5260186]","B2010120","Ext. Wall - Precast","1200x600x11mm Ceramic Wall Tiles","","LCBC_Tile_30mm(1200x600)","LCBC_Tile 1200x600mm",""
"Walls","100mm HT Backsplash5","100mm HT Backsplash","100mm HT Backsplash5","[5082342]","","","Simulated Stone- Surface Backsplash","","100mm HT Backsplash","<By Category>",""
"Walls","100mm HT Backsplash6","100mm HT Backsplash","100mm HT Backsplash6","[5082353]","","","Simulated Stone- Surface Backsplash","","100mm HT Backsplash","<By Category>",""
"Walls","Backsplash1","Backsplash","Backsplash1","[5106665]","","","Simulated Stone- Surface Backsplash","","Backsplash","<By Category>",""
"Walls","Backsplash2","Backsplash","Backsplash2","[5106677]","","","Simulated Stone- Surface Backsplash","","Backsplash","<By Category>",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191772]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191774]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191776]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191778]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191780]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191782]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191783]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191784]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191785]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191786]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191787]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191789]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191791]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191792]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191793]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191794]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191795]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191796]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191797]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191798]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191799]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191800]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191801]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191802]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191803]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191804]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191805]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191807]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191808]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191809]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191810]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191811]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191812]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191813]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5191814]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191815]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191816]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191817]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191818]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191819]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191820]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191821]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191822]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191823]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191824]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191825]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191826]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5191827]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Curtain Wall","[5191771]","","","Full Height Glass Wall","","Curtain Panel_16.52mm","<By Category>",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192144]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192146]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192148]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192150]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192152]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192154]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192155]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192156]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192157]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192158]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192159]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192161]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192162]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192164]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192165]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192166]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192167]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192168]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192169]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192170]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192171]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192172]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192173]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192174]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192175]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192176]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192177]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192179]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192180]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192181]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192182]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192183]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192184]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192185]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","CurtainPanel","[5192186]","","","","","Clear Panel_16.52mm","",""
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192187]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192188]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192189]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192190]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192191]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192192]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192193]","","","","","Rectangular_Mullion_Center","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192194]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192195]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192196]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192197]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192198]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Rectangular Mullion","[5192199]","","","","","Rectangular_Mullion_Bottom_Left","","<By Category>"
"Walls","Curtain Wall","Curtain Panel_16.52mm","Curtain Wall","[5192143]","","","Full Height Glass Wall","","Curtain Panel_16.52mm","<By Category>",""
